country,year,indicator,value,source,last_updated
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2021,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2021,Food Security Impact Score,2.92013454228351,EM-DAT (Realistic Simulation),2025-10-18
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2022,Number of Disasters,0,EM-DAT (Realistic Simulation),2025-10-18
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2022,Total Affected (people),2608.032128373059,EM-DAT (Realistic Simulation),2025-10-18
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2022,Total Damages (USD millions),204.8844289256054,EM-DAT (Realistic Simulation),2025-10-18
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2022,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2022,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2022,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2022,Food Security Impact Score,0,EM-DAT (Realistic Simulation),2025-10-18
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2023,Number of Disasters,3,EM-DAT (Realistic Simulation),2025-10-18
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2023,Total Affected (people),107508.55239960313,EM-DAT (Realistic Simulation),2025-10-18
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2023,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2023,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2023,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2023,Food Security Impact Score,2.5597624290574363,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2020,Number of Disasters,3,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2020,Total Affected (people),219187.85345676434,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2020,Total Damages (USD millions),678.9997046751292,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2020,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2020,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2020,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2020,Food Security Impact Score,1.1641316157477688,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2021,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2021,Total Affected (people),141231.9579566614,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2021,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2021,Drought Events,2,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2021,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2021,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2021,Food Security Impact Score,2.9760556160750258,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2022,Number of Disasters,4,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2022,Total Affected (people),222487.06977964335,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2022,Total Damages (USD millions),327.0773877467881,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2022,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2022,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2022,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2022,Food Security Impact Score,3.597781385854429,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2023,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2023,Total Affected (people),185048.2898386375,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2023,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2023,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2023,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Middle income,2023,Food Security Impact Score,3.738529306611141,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2020,Number of Disasters,0,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2020,Total Affected (people),16642.997670698576,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2020,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2020,Drought Events,2,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2020,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2020,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2020,Food Security Impact Score,1.294137497967458,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2021,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2021,Total Affected (people),22358.114629695825,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2021,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2021,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2021,Flood Events,3,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2021,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2021,Food Security Impact Score,3.9259892620593835,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2022,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2022,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2022,Total Damages (USD millions),29.66369814785338,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2022,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2022,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2022,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2022,Food Security Impact Score,0,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2023,Number of Disasters,3,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2023,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2023,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2023,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2023,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Moldova,2023,Food Security Impact Score,1.9534304142565482,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2020,Number of Disasters,3,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2020,Total Affected (people),46618.26632789868,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2020,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2020,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2020,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2020,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2020,Food Security Impact Score,2.9723720049315765,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2021,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2021,Total Affected (people),107438.33677081866,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2021,Total Damages (USD millions),701.0250528684522,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2021,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2021,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2021,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2021,Food Security Impact Score,3.977456596347457,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2022,Number of Disasters,5,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2022,Total Affected (people),83825.76776036085,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2022,Total Damages (USD millions),271.3476190585907,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2022,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2022,Flood Events,3,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2022,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2022,Food Security Impact Score,0.796011803156317,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2023,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2023,Total Affected (people),14213.037962997187,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2023,Total Damages (USD millions),345.5368907260154,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2023,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2023,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Monaco,2023,Food Security Impact Score,0.7483858765854836,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2020,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2020,Total Affected (people),37868.993343881244,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2020,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2020,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2020,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2020,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2020,Food Security Impact Score,4.41548833961863,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2021,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2021,Total Affected (people),86951.8725772231,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2021,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2021,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2021,Flood Events,3,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2021,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2021,Food Security Impact Score,8.509732661762158,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2022,Number of Disasters,3,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2022,Total Affected (people),12010.516212250513,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2022,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2022,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2022,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2022,Storm Events,2,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2022,Food Security Impact Score,6.996703106927816,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2023,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2023,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2023,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2023,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2023,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Mongolia,2023,Food Security Impact Score,6.6590433061977965,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2020,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2020,Total Affected (people),181213.69530939043,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2020,Total Damages (USD millions),407.3751143181955,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2020,Drought Events,2,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2020,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2020,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2020,Food Security Impact Score,1.75533077247374,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2021,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2021,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2021,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2021,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2021,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2021,Storm Events,2,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2021,Food Security Impact Score,2.8536106566210337,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2022,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2022,Total Affected (people),97272.12937745443,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2022,Total Damages (USD millions),106.27936593174732,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2022,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2022,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2022,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2022,Food Security Impact Score,2.4204042813116318,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2023,Number of Disasters,3,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2023,Total Affected (people),52004.948369773236,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2023,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2023,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2023,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Montenegro,2023,Food Security Impact Score,3.056872264617725,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2020,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2020,Total Affected (people),147378.40588398933,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2020,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2020,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2020,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2020,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2020,Food Security Impact Score,3.002392619839814,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2021,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2021,Total Affected (people),303629.5535469474,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2021,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2021,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2021,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2021,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2021,Food Security Impact Score,3.474390621304922,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2022,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2022,Total Affected (people),2189.3355379981804,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2022,Total Damages (USD millions),80.0194288815519,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2022,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2022,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2022,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2022,Food Security Impact Score,0.6570574811838115,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2023,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2023,Total Affected (people),23333.942219088007,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2023,Total Damages (USD millions),537.5608466856204,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2023,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2023,Storm Events,2,EM-DAT (Realistic Simulation),2025-10-18
Morocco,2023,Food Security Impact Score,4.057002996824028,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2020,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2020,Total Affected (people),23973.816978276773,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2020,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2020,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2020,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2020,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2020,Food Security Impact Score,2.113169219691128,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2021,Number of Disasters,0,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2021,Total Affected (people),56173.32756857651,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2021,Total Damages (USD millions),594.5858532121915,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2021,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2021,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2021,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2021,Food Security Impact Score,0.5300743748155039,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2022,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2022,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2022,Total Damages (USD millions),564.2955290719601,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2022,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2022,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2022,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2022,Food Security Impact Score,2.4011621106122285,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2023,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2023,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2023,Total Damages (USD millions),929.3734180073642,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2023,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2023,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Mozambique,2023,Food Security Impact Score,0,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2020,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2020,Total Affected (people),213680.66743664208,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2020,Total Damages (USD millions),597.2337940891371,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2020,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2020,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2020,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2020,Food Security Impact Score,2.6206890254637827,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2021,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2021,Total Affected (people),88970.44269529018,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2021,Total Damages (USD millions),456.9711609725959,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2021,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2021,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2021,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2021,Food Security Impact Score,4.981049014477739,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2022,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2022,Total Affected (people),161785.82374574523,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2022,Total Damages (USD millions),512.8659241088906,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2022,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2022,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2022,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2022,Food Security Impact Score,4.577398812243101,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2023,Number of Disasters,3,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2023,Total Affected (people),130929.95449506243,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2023,Total Damages (USD millions),701.212053564996,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2023,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2023,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Myanmar,2023,Food Security Impact Score,6.1292303917984,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2020,Number of Disasters,4,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2020,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2020,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2020,Drought Events,2,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2020,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2020,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2020,Food Security Impact Score,1.9056652931216997,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2021,Number of Disasters,0,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2021,Total Affected (people),287108.9416393514,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2021,Total Damages (USD millions),447.87706242192144,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2021,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2021,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2021,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2021,Food Security Impact Score,2.5714858611222686,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2022,Number of Disasters,0,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2022,Total Affected (people),49470.62389263454,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2022,Total Damages (USD millions),574.4187942833032,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2022,Drought Events,2,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2022,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2022,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2022,Food Security Impact Score,2.178657958066756,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2023,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2023,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2023,Total Damages (USD millions),865.0625930915164,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2023,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2023,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Namibia,2023,Food Security Impact Score,1.3764161472777399,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2020,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2020,Total Affected (people),287926.4163053224,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2020,Total Damages (USD millions),1097.3703563189033,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2020,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2020,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2020,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2020,Food Security Impact Score,2.397298727898703,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2021,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2021,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2021,Total Damages (USD millions),248.75346300456815,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2021,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2021,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2021,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2021,Food Security Impact Score,2.874888698377205,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2022,Number of Disasters,4,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2022,Total Affected (people),153030.9936677459,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2022,Total Damages (USD millions),917.3455164286156,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2022,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2022,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2022,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2022,Food Security Impact Score,1.4639421962757135,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2023,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2023,Total Affected (people),89491.76793604708,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2023,Total Damages (USD millions),351.17964684563486,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2023,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2023,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Nauru,2023,Food Security Impact Score,2.280798771663951,EM-DAT (Realistic Simulation),2025-10-18
Nepal,2020,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Nepal,2020,Total Affected (people),14919.524211681666,EM-DAT (Realistic Simulation),2025-10-18
Nepal,2020,Total Damages (USD millions),402.54471240706994,EM-DAT (Realistic Simulation),2025-10-18
Nepal,2020,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Nepal,2020,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Nepal,2020,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Nepal,2020,Food Security Impact Score,3.369880159426822,EM-DAT (Realistic Simulation),2025-10-18
Nepal,2021,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Nepal,2021,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
Nepal,2021,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Nepal,2021,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Nepal,2021,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Nepal,2021,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Nepal,2021,Food Security Impact Score,5.751118818850354,EM-DAT (Realistic Simulation),2025-10-18
Nepal,2022,Number of Disasters,3,EM-DAT (Realistic Simulation),2025-10-18
Nepal,2022,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
