MarketId,Country,Admin 1,Admin 2,Market Name,Latitude,Longitude,Population
2472,Burundi,Ruyigi,Kinyinya,Kinyinya,-3.66,30.355,35424
3055,Burundi,Muyinga,Buhinyuza,Kirehe,-2.9479,30.3484,29480
203,Burundi,Kirundo,Kirundo,Kirundo,-2.5847,30.0972,65104
2443,Burundi,Bubanza,Musigati,Kivyuka,-3.027,29.453,46628
2473,Burundi,Muyinga,Butihinda,Kobero,-2.6533,30.4069,32530
2444,Burundi,Makamba,Mabanda,Mabanda,-4.2748,29.7742,21715
2445,Burundi,Cibitoke,Mabayi,Mabayi,-2.7165,29.2441,43287
2474,Burundi,Makamba,Makamba,Makamba,-4.1388,29.802,47257
2446,Burundi,Ngozi,Marangara,Marangara,-2.7423,29.9942,37485
2447,Burundi,Ngozi,Kiremba,Masanganzira,-2.8137,30.0978,41868
2475,Burundi,Bururi,Matana,Matana,-3.7657,29.6908,29554
2476,Burundi,Ngozi,Busiga,Mihigo,-2.8498,29.7451,46404
2448,Burundi,Cankuzo,Mishiha,Mishiha,-3.0097,30.781,16714
2449,Burundi,Kayanza,Muhanga,Muhanga,-3.0286,29.8311,89677
2477,Burundi,Kirundo,Bwambarangwe,Mukenke,-2.582,30.334,43668
2451,Burundi,Muramvya,Muramvya,Muramvya,-3.2699,29.6168,59063
1827,Burundi,Bubanza,Mpanda,Musenyi,-3.1714,29.4045,70573
2452,Burundi,Gitega,Mutaho,Mutaho,-3.1443,29.8667,51356
2478,Burundi,Makamba,Nyanza-Lac,Muyange,-4.3075,29.6852,49545
204,Burundi,Muyinga,Muyinga,Muyinga,-2.8494,30.3361,84288
2453,Burundi,Bubanza,Rugazi,Muzinda,-3.2617,29.4208,59566
2454,Burundi,Muyinga,Mwakiro,Mwakiro,-3.131,30.2899,34067
2455,Burundi,Mwaro,Kayokwe,Mwaro,-3.5164,29.7063,40058
206,Burundi,Ngozi,Ngozi,Ngozi,-2.9083,29.8278,177086
2457,Burundi,Mwaro,Nyabihanga,Nyabihanga,-3.4709,29.8098,45345
2458,Burundi,Karuzi,Nyabikere,Nyabikere,-3.2647,30.1145,39972
2459,Burundi,Bururi,Mugamba,Nyagasasa,-3.5917,29.5909,27559
2460,Burundi,Rutana,Giharo,Rubaho,-3.8539,30.2203,38791
1826,Burundi,Cibitoke,Rugombo,Rugombo,-2.8149,29.0792,52494
2461,Burundi,Kirundo,Bugabira,Ruhehe,-2.4356,30.0345,56089
2479,Burundi,Rumonge,Rumonge,Rumonge,-3.9778,29.4411,94884
2462,Burundi,Mwaro,Rusaka,Rusaka,-3.4399,29.6321,29226
2480,Burundi,Rutana,Rutana,Rutana,-3.9301,29.9914,34682
205,Burundi,Ruyigi,Ruyigi,Ruyigi,-3.4764,30.2486,30774
2463,Burundi,Bujumbura Rural,Mugongomanga,Rwibaga,-3.4682,29.5458,31309
2481,Burundi,Cankuzo,Cendajuru,Twinkwavu,-3.26,30.6538,24869
2482,Burundi,Mwaro,Bisoro,Wimpfizi,-3.6131,29.7859,35376
1540,Cambodia,Oddar Meanchey,Anlong Veaeng,Anlong Veng,14.2333,104.0833,163901
3130,Cambodia,Ratanak Kiri,Ban Lung,Ban Loung,13.7333,106.991,46075
640,Cambodia,Banteay Meanchey,Serei Saophoan,Banteay Meanchey,13.5869,102.9635,63983
3131,Cambodia,Ratanak Kiri,Bar Kaev,Bar Kaev,13.6835,107.219,15099
9054,Cambodia,Kampong Thom,Baray,Baray,12.3957,105.0842,21364
1530,Cambodia,Kandal,Ponhea Lueu,Bat Doeng,11.6835,104.7009,26345
639,Cambodia,Battambang,Battambang,Battambang,13.1021,103.1982,145584
9061,Cambodia,Svay Rieng,Bavet,Bavet,11.0689,106.1548,15588
3111,Cambodia,Battambang,Battambang,Boeung Chhouk,13.102,103.199,145532
1527,Cambodia,Kampong Cham,Kampong Cham,Boeung Kuk,11.9905,105.4645,72082
1529,Cambodia,Kampong Speu,Chbar Mon,Central Market (KSP),11.4611,104.5211,51216
1564,Cambodia,Pursat,Pursat,Central Market (PST),12.5387,103.9193,43147
3124,Cambodia,Phnom Penh,Chbar Ampov,Chbar Ampov,11.5296,104.939,707390
1535,Cambodia,Prey Veng,Ba Phnum,Chheu Kach,11.25,105.4,19405
1536,Cambodia,Pursat,Krakor,Chheu Tom,12.3333,104.1833,5777
3136,Cambodia,Svay Rieng,Bavet,Chi Phou,11.0345,106.022,13834
3140,Cambodia,Oddar Meanchey,Chong Kal,Chong Kal,13.9523,103.578,18763
3117,Cambodia,Kampot,Dang Tong,Dang Tong,10.6996,104.451,9874
3120,Cambodia,Koh Kong,Khemara Phoumin,Dang Tong (Khemara Phoumin),11.6053,102.986,19729
9059,Cambodia,Siemreap,Siem Reap,Doeum Kralanh,13.3795,103.8531,271742
3137,Cambodia,Takeo,Doun Kaev,Doun Keo,10.978,104.783,40889
633,Cambodia,Kampong Cham,Kampong Cham,Kampong Cham,11.9905,105.4635,72303
1532,Cambodia,Kampong Thom,Prasat Sambour,Kampong Chheuteal,12.8659,105.0701,7201
632,Cambodia,Kampong Chhnang,Kampong Chhnang,Kampong Chhnang,12.2548,104.6667,53917
3126,Cambodia,Preah Vihear,Preah Vihear,Kampong Pranak,13.8055,104.982,21553
1672,Cambodia,Kampong Speu,Chbar Mon,Kampong Speu,11.461,104.5092,49471
1531,Cambodia,Kampong Thom,Stueng Saen,Kampong Thom,12.712,104.9,40330
638,Cambodia,Kampot,Kampot,Kampot,10.6156,104.1833,49097
1679,Cambodia,Phnom Penh,Dangkao,Kandal,11.4834,104.9063,254364
3142,Cambodia,Banteay Meanchey,Paoy Paet,Kandal (Paoy Paet),13.653,102.567,178056
9056,Cambodia,Mondul Kiri,Kaoh Nheaek,Kaoh Nheaek,13.0797,107.0408,10355
2410,Cambodia,Kep,Kaeb,Kep,10.5407,104.3194,25830
9060,Cambodia,Preah Sihanouk,Preah Sihanouk,Klaing Leu,10.6348,103.538,106670
3112,Cambodia,Battambang,Koas Krala,Koas Kralor,12.7542,103.266,14051
2411,Cambodia,Koh Kong,Khemara Phoumin,Koh Kong,11.6082,102.9816,19946
9062,Cambodia,Oddar Meanchey,Banteay Ampil,Kouk Morn,14.2376,103.1305,3261
3129,Cambodia,Pursat,Krakor,Krakor,12.5304,104.213,12105
1538,Cambodia,Siemreap,Kralanh,Kralanh,13.5833,103.4167,19924
1673,Cambodia,Kratie,Kracheh,Kratie,12.4846,106.0188,32421
3132,Cambodia,Preah Sihanouk,Preah Sihanouk,Leu,10.6199,103.534,103025
1676,Cambodia,Mondul Kiri,Ou Reang,Mondol Kiri,12.4589,107.0408,1
1677,Cambodia,Oddar Meanchey,Trapeang Prasat,Oddar Meanchey,14.1752,104.3554,134285
3125,Cambodia,Phnom Penh,Doun Penh,Ou Russey,11.5603,104.92,1091865
1778,Cambodia,Pailin,Pailin,Pailin,12.8594,102.6676,4920
1526,Cambodia,Kampong Cham,Batheay,Pha Oav,12.0333,104.9667,29836
637,Cambodia,Phnom Penh,Chamkar Mon,Phnom Penh,11.5542,104.9167,1157484
3110,Cambodia,Banteay Meanchey,Phnum Srok,Phnom Srok,13.7414,103.343,7332
1675,Cambodia,Preah Sihanouk,Preah Sihanouk,Preah Sihanouk,10.623,103.5296,105368
1678,Cambodia,Preah Vihear,Tbaeng Mean Chey,Preah Vihear,13.8085,105.0331,7965
3119,Cambodia,Kandal,S'ang,Preak Toch,11.3643,105.008,55511
3113,Cambodia,Kampong Cham,Prey Chhor,Prey Totung,12.0556,105.262,34757
636,Cambodia,Prey Veng,Prey Veng,Prey Veng,11.4855,105.3253,19879
1539,Cambodia,Siemreap,Siem Reap,Psa Leu,13.3598,103.8747,302360
1671,Cambodia,Pursat,Pursat,Pursat,12.5386,103.9192,43122
2412,Cambodia,Ratanak Kiri,Ban Lung,Rattanak Kiri,13.7362,106.9876,47067
3127,Cambodia,Preah Vihear,Rovieng,Rovieng,13.3538,105.118,12469
3123,Cambodia,Mondul Kiri,Saen Monourom,Saen Monourom,12.4554,107.189,11230
1528,Cambodia,Kampong Chhnang,Kampong Tralach,Sala 5,11.9382,104.7147,25693
3116,Cambodia,Kampot,Kampot,Samaki,10.6128,104.184,49104
3121,Cambodia,Kratie,Kracheh,Samaki (Kracheh),12.4816,106.022,29513
9068,Cambodia,Pailin,Pailin,Samaki (Pailin),12.8598,102.6037,58663
9053,Cambodia,Battambang,Sampov Lun,Sampov Lun,13.4317,102.3758,159081
1541,Cambodia,Oddar Meanchey,Samraong,Samroang,14.1752,103.5067,37815
3139,Cambodia,Oddar Meanchey,Samraong,Samrong,14.1723,103.51,37815
9055,Cambodia,Kampong Thom,Sandan,Sandan,13.1035,105.2422,16155
1533,Cambodia,Kandal,S'ang,S'ang,11.3673,105.0038,52300
1524,Cambodia,Banteay Meanchey,Serei Saophoan,Serei Saophoan,13.5871,102.9726,65630
635,Cambodia,Siemreap,Siem Reap,Siem Reap,13.3595,103.8544,309526
3114,Cambodia,Kampong Speu,Basedth,Slab Leaeng,11.208,104.586,25669
3122,Cambodia,Kratie,Snuol,Snuol,12.0727,106.426,17002
3115,Cambodia,Kampong Thom,Stoung,Stoung,12.9323,104.574,33714
1674,Cambodia,Stung Treng,Stueng Traeng,Stung Treng,13.5301,105.9704,24803
3141,Cambodia,Tboung Khmum,Suong,Suong,11.9065,105.658,33771
9058,Cambodia,Siemreap,Svay Leu,Svay Leu,13.5493,104.2457,16786
1680,Cambodia,Svay Rieng,Svay Rieng,Svay Rieng,11.0821,105.8007,33117
1534,Cambodia,Kandal,Ta Khmau,Ta Khmau,11.4833,104.945,237531
634,Cambodia,Takeo,Doun Kaev,Takeo,10.9809,104.785,40491
3118,Cambodia,Kandal,Ta Khmau,Tar khmao,11.4798,104.949,224179
2413,Cambodia,Tboung Khmum,Suong,Tbong Khmum,11.9095,105.6544,32772
3134,Cambodia,Stung Treng,Thala Barivat,Thala Barivat,13.5482,105.957,23863
1525,Cambodia,Banteay Meanchey,Thma Puok,Thma Puok,13.95,103.0667,12940
3128,Cambodia,Pursat,Pursat,Thom Tmey,12.5357,103.924,44350
3138,Cambodia,Takeo,Kiri Vong,Tom Leap,10.6417,104.879,24082
3133,Cambodia,Preah Sihanouk,Prey Nob,Veal Reanh,10.7015,103.819,21639
9057,Cambodia,Pursat,Veal Veaeng,Veal Veaeng,12.3115,103.0945,6320
3135,Cambodia,Svay Rieng,Svay Rieng,Yeal Yon,11.0792,105.799,33502
1580,Cameroon,Nord,Bénoué,Adoumri,9.25,13.8,12235
7625,Cameroon,Extrême-Nord,Mayo-Sava,Amchidé,11.2392,14.1433,25062
2566,Cameroon,Ouest,Mifi,Bafoussam,5.476,10.422,207222
2567,Cameroon,Nord-Ouest,Mezam,Bamenda,5.9574,10.1479,236206
5528,Cameroon,Nord-Ouest,Mezam,Bamenda-Nkwen,5.962,10.169,240727
8559,Cameroon,Adamaoua,Vina,Bamyanga,7.2933,13.5766,112323
7603,Cameroon,Adamaoua,Mayo-Banyo,Banyo,6.7539,11.7968,23101
6705,Cameroon,Sud-Ouest,Meme,Barombi Kang,4.5931,9.4674,85273
2257,Cameroon,Adamaoua,Mbéré,Batoua Godolé,6.9499,14.9001,336
2253,Cameroon,Est,Kadey,Batouri,4.4359,14.3641,24722
2247,Cameroon,Est,Lom-et-Djérem,Bertoua 1,4.5796,13.6769,124414
2246,Cameroon,Est,Lom-et-Djérem,Bertoua 2,4.5735,13.6877,124379
2248,Cameroon,Est,Lom-et-Djérem,Betare Oya,5.5946,14.0831,8979
4251,Cameroon,Sud-Ouest,Fako,Buea,4.1597,9.2716,186549
5260,Cameroon,Littoral,Wouri,Douala-Bonaberi,4.0777,9.6509,569566
2579,Cameroon,Littoral,Wouri,Douala-Congo,4.044,9.698,996151
5261,Cameroon,Littoral,Wouri,Douala-Marché Central,4.0241,9.7149,1101536
5262,Cameroon,Littoral,Wouri,Douala-Sandaga,4.0615,9.7025,1061513
7622,Cameroon,Extrême-Nord,Mayo-Kani,Doukoula,10.3029,14.6942,11709
1585,Cameroon,Nord,Mayo-Louti,Figuil,9.75,13.9667,26752
7616,Cameroon,Extrême-Nord,Logone-et-Chari,Fotokol,12.3832,14.223,20182
5263,Cameroon,Nord-Ouest,Boyo,Fundong,6.2798,10.2841,21615
7601,Cameroon,Adamaoua,Faro-et-Déo,Galim tignère,7.0959,12.475,5018
1593,Cameroon,Nord,Bénoué,Garoua,9.3,13.4,175471
2258,Cameroon,Est,Lom-et-Djérem,Garoua Boulaï,5.8952,14.5522,31977
7614,Cameroon,Extrême-Nord,Diamaré,Gazawa,10.5387,14.141,14708
2254,Cameroon,Est,Kadey,Gbiti,4.6816,14.7157,5166
7623,Cameroon,Extrême-Nord,Mayo-Danay,Gobo,10.002,15.4187,16126
1582,Cameroon,Nord,Faro,Godé,8.5333,13.0833,706
1584,Cameroon,Nord,Mayo-Louti,Guider,9.9342,13.9486,64318
2249,Cameroon,Est,Lom-et-Djérem,Guiwa Yangamo,4.9668,14.05,3474
6549,Cameroon,Nord-Ouest,Momo,Guzang,5.8327,9.904,21664
2309,Cameroon,Extrême-Nord,Mayo-Kani,Kaele,10.1122,14.4479,44814
2255,Cameroon,Est,Kadey,Kentzou,4.1751,15.031,10307
2256,Cameroon,Est,Kadey,Kétté,4.9643,14.5631,1859
7628,Cameroon,Extrême-Nord,Mayo-Sava,Kolofata,11.1609,14.0144,10507
1590,Cameroon,Extrême-Nord,Logone-et-Chari,Kousseri,12.0783,15.0308,100707
7631,Cameroon,Extrême-Nord,Mayo-Tsanaga,Koza,10.868,13.8816,50700
5264,Cameroon,Sud-Ouest,Meme,Kumba,4.6421,9.4538,197430
5275,Cameroon,Nord-Ouest,Bui,Kumbo,6.2131,10.6805,62409
5266,Cameroon,Sud-Ouest,Fako,Limbé,4.0192,9.1741,148404
1591,Cameroon,Extrême-Nord,Logone-et-Chari,Logone-Birni,11.7795,15.1034,8560
1592,Cameroon,Extrême-Nord,Mayo-Tsanaga,Mada,10.7958,13.9419,24521
1589,Cameroon,Nord,Mayo-Rey,Madingring,8.4559,15.0071,16500
5267,Cameroon,Sud-Ouest,Manyu,Mamfé,5.7581,9.3107,31146
2250,Cameroon,Est,Lom-et-Djérem,Mandjou,4.6004,13.7326,54053
4332,Cameroon,Extrême-Nord,Logone-et-Chari,Mara,12.3856,14.9009,7445
2307,Cameroon,Extrême-Nord,Diamaré,Maroua,10.6043,14.3313,172548
4336,Cameroon,Extrême-Nord,Diamaré,Maroua-Dougoy,10.609,14.3486,151893
7604,Cameroon,Adamaoua,Mayo-Banyo,Mayo Darlé,6.5018,11.5541,8985
7639,Cameroon,Nord,Mayo-Rey,Mayo galke,8.3963,14.2332,11241
1586,Cameroon,Nord,Mayo-Louti,Mayo Oulo,9.9594,13.6222,16477
1587,Cameroon,Nord,Mayo-Rey,Mbaiboum,7.544,15.4472,11994
7605,Cameroon,Adamaoua,Vina,Mbé,7.8567,13.5929,9421
2259,Cameroon,Adamaoua,Mbéré,Meiganga,6.5147,14.2865,39814
7632,Cameroon,Extrême-Nord,Mayo-Tsanaga,Mogode,10.61,13.5694,12581
2311,Cameroon,Extrême-Nord,Mayo-Tsanaga,Mokolo,10.7429,13.8022,72164
2310,Cameroon,Extrême-Nord,Mayo-Sava,Mora,11.0478,14.1371,48705
6702,Cameroon,Sud-Ouest,Fako,Muea,4.1706,9.3018,155462
6703,Cameroon,Sud-Ouest,Fako,Mutengene,4.0951,9.3136,76173
2251,Cameroon,Est,Lom-et-Djérem,Ndokayo,5.5138,14.1227,7406
5268,Cameroon,Nord-Ouest,Ngo-Ketunjia,Ndop,5.9867,10.4356,55210
2260,Cameroon,Adamaoua,Mbéré,Ngaoui,6.7476,14.9451,8661
7607,Cameroon,Adamaoua,Vina,Ngaoundéré,7.3285,13.5845,133954
1578,Cameroon,Nord,Bénoué,Ngong,9.0244,13.5101,48472
5269,Cameroon,Nord-Ouest,Donga-Mantung,Nkambe,6.5781,10.7082,16403
1581,Cameroon,Nord,Faro,Pintchoumba,8.4833,13.45,7372
1579,Cameroon,Nord,Bénoué,Pitoa,9.3833,13.5333,33909
1583,Cameroon,Nord,Faro,Poli,8.4691,13.2446,9313
1588,Cameroon,Nord,Mayo-Rey,Rey Bouba,8.6667,14.1833,12478
7615,Cameroon,Extrême-Nord,Diamaré,Salak,10.4571,14.2404,14710
7599,Cameroon,Adamaoua,Djérem,Tibati,6.4654,12.6303,21369
7602,Cameroon,Adamaoua,Faro-et-Déo,Tignère,7.3686,12.6534,8901
6704,Cameroon,Sud-Ouest,Fako,Tiko,4.068,9.3682,70998
7626,Cameroon,Extrême-Nord,Mayo-Sava,Tokombere,10.8679,14.1461,25581
2252,Cameroon,Est,Lom-et-Djérem,Tongo Gandima,5.1833,14,4651
5270,Cameroon,Nord-Ouest,Menchum,Wum,6.3871,10.0758,29236
2308,Cameroon,Extrême-Nord,Mayo-Danay,Yagoua,10.344,15.2275,32678
2261,Cameroon,Adamaoua,Vina,Yamba,6.8906,14.0971,5449
5272,Cameroon,Centre,Mfoundi,Yaoundé-Marché 8e,3.8889,11.497,883210
2613,Cameroon,Centre,Mfoundi,Yaoundé-Mfoundi,3.861,11.522,1903142
5271,Cameroon,Centre,Mfoundi,Yaoundé-Mokolo,3.8738,11.5001,1355963
5529,Cameroon,Extrême-Nord,Mayo-Tsanaga,Zamay,10.63,13.9,18088
535,Cape Verde,Santiago,Sao Domingos,Santiago,14.992,-23.52,6242
533,Cape Verde,Santo Antao,Concelho de Porto Novo,Santo Antao,17.0225,-25.0652,2111
534,Cape Verde,Sao Vicente,Sao Vicente,Sao Vicente,16.88,-24.98,71249
686,Central African Republic,Ouaka,Bambari,Bambari,5.7619,20.6672,56205
1856,Central African Republic,Mbomou,Bangassou,Bangassou,4.7333,22.8167,40925
685,Central African Republic,Bangui,Bangui,Bangui,4.3667,18.5833,424741
2073,Central African Republic,Nana-Mambéré,Baoro,Baoro,5.6947,15.9549,15343
2203,Central African Republic,Ouham,Batangafo,Batangafo,7.2985,18.2849,22890
2382,Central African Republic,Sangha-Mbaéré,Bayanga,Bayanga,2.9104,16.2748,5901
2080,Central African Republic,Ombella M'Poko,Bimbo,Bégoua,4.4494,18.5357,197484
2066,Central African Republic,Mambéré-Kadéï,Berbérati,Berbérati,4.2555,15.7875,15090
2058,Central African Republic,Ombella M'Poko,Bimbo,Bimbo,4.3296,18.523,304535
2198,Central African Republic,Vakaga,Birao,Birao,10.2952,22.7836,4705
2209,Central African Republic,Ombella M'Poko,Boali,Boali,4.6699,18.2088,4793
2071,Central African Republic,Ouham Pendé,Bocaranga,Bocaranga,6.9833,15.6462,26508
2218,Central African Republic,Lobaye,Boda,Boda,4.3196,17.4643,24490
2217,Central African Republic,Lobaye,Boganangone,Boganangone,4.8865,17.15,5144
1792,Central African Republic,Ouham,Bossangoa,Bossangoa,6.4977,17.4499,45245
2059,Central African Republic,Ombella M'Poko,Bossembélé,Bossembélé,5.2662,17.6466,10830
2070,Central African Republic,Ombella M'Poko,Yaloké,Bossemptélé,5.6663,16.649,8625
1791,Central African Republic,Nana-Mambéré,Bouar,Bouar,5.95,15.6,47350
2062,Central African Republic,Ouham,Bouca,Bouca,6.5026,18.2793,12775
2061,Central African Republic,Ouham Pendé,Bozoum,Bozoum,6.3186,16.3709,26522
1857,Central African Republic,Haute-Kotto,Bria,Bria,6.5333,21.9833,38319
2078,Central African Republic,Mambéré-Kadéï,Carnot,Carnot,4.94,15.8685,50324
2803,Central African Republic,Ombella M'Poko,Bimbo,Combattant,4.4009,18.5312,646296
2207,Central African Republic,Ombella M'Poko,Damara,Damara,4.9573,18.6984,6219
2219,Central African Republic,Kémo,Dékoa,Dekoa,6.3198,19.0779,15003
2064,Central African Republic,Mambéré-Kadéï,Gamboula,Gamboula,4.1211,15.1374,13763
2805,Central African Republic,Bangui,Bangui,Gobongo,4.419,18.5482,478722
2383,Central African Republic,Ouaka,Ippy,Ippy,6.2601,21.1966,15954
1790,Central African Republic,Nana-Gribizi,Kaga-Bandoro,Kaga-Bandoro,7,19.1833,28899
2063,Central African Republic,Lobaye,Mbaïki,Mbaïki,3.8739,17.9922,24465
2211,Central African Republic,Nana-Gribizi,Mbrès,Mbres,6.6692,19.7959,9015
2220,Central African Republic,Bamingui-Bangoran,Ndélé,Ndélé,8.4085,20.6484,16694
2200,Central African Republic,Ouham Pendé,Bocaranga,Ngaoundaye,6.9858,15.6166,25116
2060,Central African Republic,Sangha-Mbaéré,Nola,Nola,3.524,16.0449,31858
2079,Central African Republic,Haut-Mbomou,Obo,Obo,5.4039,26.4946,10359
1793,Central African Republic,Ouham Pendé,Paoua,Paoua,7.25,16.4333,24733
2804,Central African Republic,Bangui,Bangui,Pétévo,4.3485,18.5425,576555
2806,Central African Republic,Bangui,Bangui,PK5,4.362,18.5866,337098
2082,Central African Republic,Kémo,Sibut,Sibut,5.7275,19.0819,28741
2196,Central African Republic,Vakaga,Birao,Sikikede,9.9033,21.3407,52
2065,Central African Republic,Ombella M'Poko,Yaloké,Yaloké,5.3204,17.0924,18929
2068,Central African Republic,Haut-Mbomou,Zémio,Zemio,5.0243,25.1294,15043
2302,Chad,Ouaddai,Abdi,Abdi,12.8075,21.3044,7801
228,Chad,Ouaddai,Ouara,Abeche,13.8167,20.8167,75142
2286,Chad,Salamat,Aboudeia,Aboudeia,11.4487,19.2793,4637
1962,Chad,Salamat,Barh-Azoum,Am Timan,11.0411,20.285,41360
2301,Chad,Sila,Djourouf Al Ahmar,Amdam,12.7635,20.4668,3752
4517,Chad,Ennedi Est,Amdjarass,Amdjarass,16.1667,22.8333,3069
2707,Chad,Wadi Fira,Biltine,Am-Zoer,14.2184,21.3865,7505
2279,Chad,Batha,Batha-Ouest,Ati,13.2149,18.3324,34932
6103,Chad,Tibesti,Tibesti-Est,Bardai,21.3544,17.0019,4136
2708,Chad,Logone Oriental,La Nya,Bebedja,8.6748,16.5744,35871
2709,Chad,Logone Oriental,Kouh-Ouest,Beboto,8.2643,16.9339,13228
2292,Chad,Logone Occidental,Ngourkoussou,Benoye,8.9853,16.3184,17149
2294,Chad,Wadi Fira,Biltine,Biltine,14.5357,20.9142,24389
2719,Chad,Guera,Abtouyour,Bitkine,11.9792,18.2144,20658
2710,Chad,Logone Oriental,Kouh-Est,Bodo,8.2888,17.1432,15501
2296,Chad,Hadjer Lamis,Dababa,Bokoro,12.3762,17.0571,13034
229,Chad,Lac,Mamdi,Bol,13.5,14.6833,10311
1964,Chad,Mayo Kebbi Est,Mayo Boneye,Bongor,10.2757,15.3853,43843
2287,Chad,Chari Baguirmi,Loug-Chari,Bousso,10.4834,16.7105,15517
2293,Chad,Logone Oriental,La Pend,Doba,8.6659,16.8551,49016
6104,Chad,Ennedi Ouest,Fada,Fada,17.1839,21.5843,11441
4498,Chad,Borkou,Borkou,Faya,17.9244,19.1127,114249
2711,Chad,Mayo Kebbi Est,Mont Illi,Fianga,9.9202,15.124,20544
236,Chad,Logone Oriental,La Nya Pendm,Gore,7.92,16.63,23538
2290,Chad,Sila,Kimiti,Goz Beida,12.2271,21.413,14855
2712,Chad,Mayo Kebbi Est,Mayo-Lemi,Gueledeng,10.9202,15.5439,19953
2713,Chad,Wadi Fira,Dar-Tama,Guereda,14.517,22.0917,7749
2720,Chad,Salamat,Haraze Mangueigne,Haraze Mangueigne,9.9476,20.9064,7725
2300,Chad,Wadi Fira,Iriba,Iriba,15.1271,22.2497,14292
4493,Chad,Tibesti,Tibest-Ouest,Kalait,20.8443,15.8507,1
1963,Chad,Tandjile,Tandjile-Ouest,Kélo,9.3084,15.8021,51842
2282,Chad,Mandoul,Mandoul Oriental,Koumra,8.9182,17.5483,43899
2714,Chad,Logone Occidental,Gueni,Krim Krim,8.9749,15.7992,13340
2281,Chad,Moyen Chari,Lac Iro,Kyabe,9.4545,18.9431,25917
2289,Chad,Tandjile,Tandjile-Est,Laï,9.3993,16.3053,24473
2721,Chad,Mayo Kebbi Ouest,Lac-LBrn,Lere,9.6569,14.2225,25553
2299,Chad,Chari Baguirmi,Chari,Mandelia,11.7289,15.2448,6983
2715,Chad,Guera,Mangalma,Mangalme,12.3646,19.6099,10332
230,Chad,Kanem,Kanem,Mao,14.1212,15.3103,28482
2285,Chad,Moyen Chari,Grande Sido,Maro,8.4164,18.7693,17288
2716,Chad,Hadjer Lamis,Haraze-Al-Biar,Massaguet,12.4798,15.436,15828
2295,Chad,Hadjer Lamis,Dagana,Massakory,12.997,15.7339,16946
2717,Chad,Chari Baguirmi,Baguirmi,Massenya,11.4028,16.1716,2701
2303,Chad,Logone Oriental,Monts de Lam,Mbaïbokoum,7.7447,15.6936,10950
2298,Chad,Logone Occidental,Dodje,Mbaïnamar,8.6693,15.3831,15076
2755,Chad,Guera,Barh-Signaka,Melfi,11.062,17.933,9388
2283,Chad,Mandoul,Barh-Sara,Moissala,8.3378,17.7614,20206
2718,Chad,Kanem,Wadi-Bissam,Mondo,13.7823,15.5325,6714
231,Chad,Guera,Guera,Mongo,12.1844,18.693,46132
232,Chad,Logone Occidental,Lac Wey,Moundou,8.5667,16.0833,103382
233,Chad,Barh El Gazal,Barh El Gazel Sud,Moussoro,13.6408,16.4901,29130
234,Chad,Ndjaména,Ndjamena,Ndjamena,12.11,15.04,322559
2297,Chad,Lac,Wayi,Ngouri,13.6368,15.3689,23597
2291,Chad,Kanem,Nord-Kanem,Nokou,14.5829,14.7799,6773
2280,Chad,Batha,Batha-Est,Oum Hadjer,13.2944,19.6914,17685
5623,Chad,Batha,Batha-Est,Oumhadjer,13.2342,19.2395,2370
2288,Chad,Mayo Kebbi Ouest,Mayo-Dallah,Pala,9.3659,14.91,37503
2284,Chad,Mandoul,Mandoul Occidental,Peni,8.7975,17.297,21356
235,Chad,Moyen Chari,Barh-K h,Sarh,9.1429,18.3923,87669
2722,Chad,Batha,Fitri,Yao,12.8536,17.5591,4396
6102,Chad,Tibesti,Tibest-Ouest,Zouar,20.4568,16.526,3882
2583,China,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,949628
2584,China,Heilongjiang Sheng,Harbin,Heilongjiang,45.75,126.63,1267956
2585,China,Hubei Sheng,Jingmen,Hubei,30.97,112.23,131266
2586,China,Jilin Sheng,Jilin,Jilin,43.42,126.12,3290
2587,China,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,243418
2592,China,Shandong Sheng,Linyi,Linyi,35.05,118.35,353777
2604,China,Shandong Sheng,Jinan,Shandong,36.4,116.59,20822
2605,China,Hebei Sheng,Shijiazhuang,Sijiazhuang,38.04,114.51,1316743
2612,China,Hubei Sheng,Wuhan,Wuhan,30.58,114.28,1155393
2614,China,Shanxi Sheng,Yuncheng,Yuncheng,35.02,110.98,240032
2615,China,Henan Sheng,Zhengzhou,Zhengzhou,34.77,113.65,1379876
847,Colombia,Quindio,Armenia,Armenia,4.5339,-75.6811,308863
845,Colombia,Atlántico,"Distrito Especial, Industrial Y Portuario De Barranquilla",Barranquilla,10.9639,-74.7964,1125680
840,Colombia,"Bogotá, D.c.","Bogotá, D.c.",Bogota,4.6,-74.0833,1444218
852,Colombia,Santander,Bucaramanga,Bucaramanga,7.1297,-73.1258,487576
3685,Colombia,Valle Del Cauca,Buenaventura,Buenaventura,3.8758,-77.0117,298673
841,Colombia,Valle Del Cauca,Cali,Cali,3.4372,-76.5225,1387943
855,Colombia,Bolívar,Cartagena De Indias,Cartagena de Indias,10.3997,-75.5144,546629
851,Colombia,Norte De Santander,Cucutilla,Cucuta,7.5422,-72.7767,3545
3677,Colombia,Caquetá,Florencia,Florencia,1.6179,-75.6086,143313
3684,Colombia,Tolima,Ibagué,Ibague,4.4396,-75.1937,412990
3676,Colombia,Caldas,Manizales,Manizales,5.0577,-75.491,347559
